source,target,relationship,properties
Swinglea glutinosa,3476,TREATMENT_FOR,{}
Swinglea glutinosa,8135,TREATMENT_FOR,{}
Swinglea glutinosa,4827,TREATMENT_FOR,{}
Swinglea glutinosa,5318,TREATMENT_FOR,{}
Swinglea glutinosa,5456,TREATMENT_FOR,{}
Swinglea glutinosa,5644,TREATMENT_FOR,{}
Swinglea glutinosa,5755;17439,TREATMENT_FOR,{}
Swinglea glutinosa,6406,TREATMENT_FOR,{}
Swinglea glutinosa,7393;7394,TREATMENT_FOR,{}
Symphonia globulifera,1412,TREATMENT_FOR,{}
Symphonia globulifera,1870,TREATMENT_FOR,{}
Symphonia globulifera,5361,TREATMENT_FOR,{}
Symphonia globulifera,7393;7394,TREATMENT_FOR,{}
Symphyopappus compressus,16089,TREATMENT_FOR,{}
Symphyopappus compressus,1179,TREATMENT_FOR,{}
Symphyopappus compressus,1380,TREATMENT_FOR,{}
Symphyopappus compressus,1471,TREATMENT_FOR,{}
Symphyopappus compressus,1904,TREATMENT_FOR,{}
Symphyopappus compressus,2267,TREATMENT_FOR,{}
Symphyopappus compressus,2317,TREATMENT_FOR,{}
Symphyopappus compressus,2405;14032,TREATMENT_FOR,{}
Symphyopappus compressus,3476,TREATMENT_FOR,{}
Symphyopappus compressus,4872,TREATMENT_FOR,{}
Symphyopappus compressus,5456,TREATMENT_FOR,{}
Symphyopappus compressus,5644,TREATMENT_FOR,{}
Symphyopappus compressus,6406,TREATMENT_FOR,{}
Symphyopappus compressus,6801,TREATMENT_FOR,{}
Symphyotrichum novae-angliae,2198,TREATMENT_FOR,{}
Symphyotrichum novae-angliae,2637;2638,TREATMENT_FOR,{}
Symphyotrichum novae-angliae,3411,TREATMENT_FOR,{}
Symphyotrichum novae-angliae,6968,TREATMENT_FOR,{}
Symphytum asperum,3411,TREATMENT_FOR,{}
Symphytum officinale,985,TREATMENT_FOR,{}
Symphytum officinale,16089,TREATMENT_FOR,{}
Symphytum officinale,8119,TREATMENT_FOR,{}
Symphytum officinale,1412,TREATMENT_FOR,{}
Symphytum officinale,1870,TREATMENT_FOR,{}
Symphytum officinale,2152,TREATMENT_FOR,{}
Symphytum officinale,2405;14032,TREATMENT_FOR,{}
Symphytum officinale,2475,TREATMENT_FOR,{}
Symphytum officinale,3476,TREATMENT_FOR,{}
Symphytum officinale,4872,TREATMENT_FOR,{}
Symphytum officinale,5361,TREATMENT_FOR,{}
Symphytum officinale,5644,TREATMENT_FOR,{}
Symphytum officinale,6135;18330,TREATMENT_FOR,{}
Symphytum officinale,6406,TREATMENT_FOR,{}
Symphytum officinale,15921,TREATMENT_FOR,{}
Symphytum tuberosum,1314;1315,TREATMENT_FOR,{}
Symphytum tuberosum,1412,TREATMENT_FOR,{}
Symphytum tuberosum,1870,TREATMENT_FOR,{}
Symphytum tuberosum,2056,TREATMENT_FOR,{}
Symphytum tuberosum,5361,TREATMENT_FOR,{}
Symphytum tuberosum,5755;17439,TREATMENT_FOR,{}
Symphytum tuberosum,7393;7394,TREATMENT_FOR,{}
Symplocos cochinchinensis,1372,TREATMENT_FOR,{}
Symplocos cochinchinensis,1412,TREATMENT_FOR,{}
Symplocos cochinchinensis,1724,TREATMENT_FOR,{}
Symplocos cochinchinensis,2475,TREATMENT_FOR,{}
Symplocos cochinchinensis,2637;2638,TREATMENT_FOR,{}
Symplocos cochinchinensis,3102,TREATMENT_FOR,{}
Symplocos cochinchinensis,3587,TREATMENT_FOR,{}
Symplocos cochinchinensis,8135,TREATMENT_FOR,{}
Symplocos cochinchinensis,4638,TREATMENT_FOR,{}
Symplocos cochinchinensis,4751,TREATMENT_FOR,{}
Symplocos cochinchinensis,5456,TREATMENT_FOR,{}
Symplocos cochinchinensis,6013,TREATMENT_FOR,{}
Symplocos cochinchinensis,6968,TREATMENT_FOR,{}
Symplocos cochinchinensis,7800,TREATMENT_FOR,{}
Symplocos cochinchinensis,7833,TREATMENT_FOR,{}
Symplocos lancifolia,16089,TREATMENT_FOR,{}
Symplocos lancifolia,1380,TREATMENT_FOR,{}
Symplocos lancifolia,1412,TREATMENT_FOR,{}
Symplocos lancifolia,1870,TREATMENT_FOR,{}
Symplocos lancifolia,1904,TREATMENT_FOR,{}
Symplocos lancifolia,2011,TREATMENT_FOR,{}
Symplocos lancifolia,2056,TREATMENT_FOR,{}
Symplocos lancifolia,20887,TREATMENT_FOR,{}
Symplocos lancifolia,2317,TREATMENT_FOR,{}
Symplocos lancifolia,2405;14032,TREATMENT_FOR,{}
Symplocos lancifolia,2475,TREATMENT_FOR,{}
Symplocos lancifolia,2976,TREATMENT_FOR,{}
Symplocos lancifolia,3476,TREATMENT_FOR,{}
Symplocos lancifolia,3587,TREATMENT_FOR,{}
Symplocos lancifolia,8135,TREATMENT_FOR,{}
Symplocos lancifolia,4306,TREATMENT_FOR,{}
Symplocos lancifolia,4827,TREATMENT_FOR,{}
Symplocos lancifolia,4872,TREATMENT_FOR,{}
Symplocos lancifolia,5318,TREATMENT_FOR,{}
Symplocos lancifolia,5644,TREATMENT_FOR,{}
Symplocos lancifolia,5755;17439,TREATMENT_FOR,{}
Symplocos lancifolia,6406,TREATMENT_FOR,{}
Symplocos lancifolia,15921,TREATMENT_FOR,{}
Symplocos lancifolia,7770,TREATMENT_FOR,{}
Symplocos racemosa,16089,TREATMENT_FOR,{}
Symplocos racemosa,1372,TREATMENT_FOR,{}
Symplocos racemosa,1412,TREATMENT_FOR,{}
Symplocos racemosa,1724,TREATMENT_FOR,{}
Symplocos racemosa,2475,TREATMENT_FOR,{}
Symplocos racemosa,2637;2638,TREATMENT_FOR,{}
Symplocos racemosa,2755,TREATMENT_FOR,{}
Symplocos racemosa,5699,TREATMENT_FOR,{}
Symplocos racemosa,2976,TREATMENT_FOR,{}
Symplocos racemosa,18571,TREATMENT_FOR,{}
Symplocos racemosa,3263,TREATMENT_FOR,{}
Symplocos racemosa,3587,TREATMENT_FOR,{}
Symplocos racemosa,4302,TREATMENT_FOR,{}
Symplocos racemosa,8135,TREATMENT_FOR,{}
Symplocos racemosa,9742,TREATMENT_FOR,{}
Symplocos racemosa,4638,TREATMENT_FOR,{}
Symplocos racemosa,4751,TREATMENT_FOR,{}
Symplocos racemosa,4822,TREATMENT_FOR,{}
Symplocos racemosa,5456,TREATMENT_FOR,{}
Symplocos racemosa,6013,TREATMENT_FOR,{}
Symplocos racemosa,6968,TREATMENT_FOR,{}
Symplocos racemosa,7800,TREATMENT_FOR,{}
Symplocos racemosa,9945;9946,TREATMENT_FOR,{}
Symplocos racemosa,7843,TREATMENT_FOR,{}
Symplocos setchuensis,16089,TREATMENT_FOR,{}
Symplocos setchuensis,3476,TREATMENT_FOR,{}
Symplocos setchuensis,4872,TREATMENT_FOR,{}
Symplocos setchuensis,5644,TREATMENT_FOR,{}
Symplocos sumuntia,2637;2638,TREATMENT_FOR,{}
Symplocos sumuntia,5794,TREATMENT_FOR,{}
Symplocos sumuntia,7468,TREATMENT_FOR,{}
Symplocos sumuntia,7585,TREATMENT_FOR,{}
Syncarpia hillii,16089,TREATMENT_FOR,{}
Syncarpia hillii,1372,TREATMENT_FOR,{}
Syncarpia hillii,8119,TREATMENT_FOR,{}
Syncarpia hillii,1380,TREATMENT_FOR,{}
Syncarpia hillii,1412,TREATMENT_FOR,{}
Syncarpia hillii,1870,TREATMENT_FOR,{}
Syncarpia hillii,1904,TREATMENT_FOR,{}
Syncarpia hillii,2056,TREATMENT_FOR,{}
Syncarpia hillii,2267,TREATMENT_FOR,{}
Syncarpia hillii,2317,TREATMENT_FOR,{}
Syncarpia hillii,2353,TREATMENT_FOR,{}
Syncarpia hillii,2405;14032,TREATMENT_FOR,{}
Syncarpia hillii,2475,TREATMENT_FOR,{}
Syncarpia hillii,2479,TREATMENT_FOR,{}
Syncarpia hillii,2976,TREATMENT_FOR,{}
Syncarpia hillii,3068,TREATMENT_FOR,{}
Syncarpia hillii,18571,TREATMENT_FOR,{}
Syncarpia hillii,3263,TREATMENT_FOR,{}
Syncarpia hillii,3476,TREATMENT_FOR,{}
Syncarpia hillii,4302,TREATMENT_FOR,{}
Syncarpia hillii,8135,TREATMENT_FOR,{}
Syncarpia hillii,4306,TREATMENT_FOR,{}
Syncarpia hillii,4827,TREATMENT_FOR,{}
Syncarpia hillii,4872,TREATMENT_FOR,{}
Syncarpia hillii,5318,TREATMENT_FOR,{}
Syncarpia hillii,5361,TREATMENT_FOR,{}
Syncarpia hillii,5456,TREATMENT_FOR,{}
Syncarpia hillii,5755;17439,TREATMENT_FOR,{}
Syncarpia hillii,6289,TREATMENT_FOR,{}
Syncarpia hillii,6406,TREATMENT_FOR,{}
Syncarpia hillii,15921,TREATMENT_FOR,{}
Syncarpia hillii,6801,TREATMENT_FOR,{}
Syncarpia hillii,7393;7394,TREATMENT_FOR,{}
Syncarpia hillii,7843,TREATMENT_FOR,{}
Syncolostemon parviflorus,16089,TREATMENT_FOR,{}
Syncolostemon parviflorus,1372,TREATMENT_FOR,{}
Syncolostemon parviflorus,8119,TREATMENT_FOR,{}
Syncolostemon parviflorus,1380,TREATMENT_FOR,{}
Syncolostemon parviflorus,1412,TREATMENT_FOR,{}
Syncolostemon parviflorus,1685,TREATMENT_FOR,{}
Syncolostemon parviflorus,1712,TREATMENT_FOR,{}
Syncolostemon parviflorus,1870,TREATMENT_FOR,{}
Syncolostemon parviflorus,1890;13651,TREATMENT_FOR,{}
Syncolostemon parviflorus,1904,TREATMENT_FOR,{}
Syncolostemon parviflorus,2011,TREATMENT_FOR,{}
Syncolostemon parviflorus,2055;14484,TREATMENT_FOR,{}
Syncolostemon parviflorus,2056,TREATMENT_FOR,{}
Syncolostemon parviflorus,20887,TREATMENT_FOR,{}
Syncolostemon parviflorus,2245,TREATMENT_FOR,{}
Syncolostemon parviflorus,2267,TREATMENT_FOR,{}
Syncolostemon parviflorus,2317,TREATMENT_FOR,{}
Syncolostemon parviflorus,2353,TREATMENT_FOR,{}
Syncolostemon parviflorus,2405;14032,TREATMENT_FOR,{}
Syncolostemon parviflorus,2475,TREATMENT_FOR,{}
Syncolostemon parviflorus,2479,TREATMENT_FOR,{}
Syncolostemon parviflorus,3068,TREATMENT_FOR,{}
Syncolostemon parviflorus,18571,TREATMENT_FOR,{}
Syncolostemon parviflorus,3263,TREATMENT_FOR,{}
Syncolostemon parviflorus,3476,TREATMENT_FOR,{}
Syncolostemon parviflorus,3587,TREATMENT_FOR,{}
Syncolostemon parviflorus,3773,TREATMENT_FOR,{}
Syncolostemon parviflorus,4302,TREATMENT_FOR,{}
Syncolostemon parviflorus,8135,TREATMENT_FOR,{}
Syncolostemon parviflorus,4306,TREATMENT_FOR,{}
Syncolostemon parviflorus,4827,TREATMENT_FOR,{}
Syncolostemon parviflorus,4872,TREATMENT_FOR,{}
Syncolostemon parviflorus,5318,TREATMENT_FOR,{}
Syncolostemon parviflorus,5361,TREATMENT_FOR,{}
Syncolostemon parviflorus,5456,TREATMENT_FOR,{}
Syncolostemon parviflorus,5644,TREATMENT_FOR,{}
Syncolostemon parviflorus,5755;17439,TREATMENT_FOR,{}
Syncolostemon parviflorus,6289,TREATMENT_FOR,{}
Syncolostemon parviflorus,6406,TREATMENT_FOR,{}
Syncolostemon parviflorus,15921,TREATMENT_FOR,{}
Syncolostemon parviflorus,6801,TREATMENT_FOR,{}
Syncolostemon parviflorus,7393;7394,TREATMENT_FOR,{}
Syncolostemon parviflorus,7770,TREATMENT_FOR,{}
Syncolostemon parviflorus,7843,TREATMENT_FOR,{}
Synotis alata,1121,TREATMENT_FOR,{}
Synotis alata,2056,TREATMENT_FOR,{}
Synotis alata,4827,TREATMENT_FOR,{}
Synotis alata,6406,TREATMENT_FOR,{}
Syringa vulgaris,16089,TREATMENT_FOR,{}
Syringa vulgaris,1372,TREATMENT_FOR,{}
Syringa vulgaris,8119,TREATMENT_FOR,{}
Syringa vulgaris,1380,TREATMENT_FOR,{}
Syringa vulgaris,1412,TREATMENT_FOR,{}
Syringa vulgaris,1870,TREATMENT_FOR,{}
Syringa vulgaris,1904,TREATMENT_FOR,{}
Syringa vulgaris,2056,TREATMENT_FOR,{}
Syringa vulgaris,2267,TREATMENT_FOR,{}
Syringa vulgaris,2353,TREATMENT_FOR,{}
Syringa vulgaris,2475,TREATMENT_FOR,{}
Syringa vulgaris,3068,TREATMENT_FOR,{}
Syringa vulgaris,3263,TREATMENT_FOR,{}
Syringa vulgaris,3476,TREATMENT_FOR,{}
Syringa vulgaris,8135,TREATMENT_FOR,{}
Syringa vulgaris,4306,TREATMENT_FOR,{}
Syringa vulgaris,4827,TREATMENT_FOR,{}
Syringa vulgaris,4872,TREATMENT_FOR,{}
Syringa vulgaris,4955,TREATMENT_FOR,{}
Syringa vulgaris,5361,TREATMENT_FOR,{}
Syringa vulgaris,5755;17439,TREATMENT_FOR,{}
Syringa vulgaris,6406,TREATMENT_FOR,{}
Syringa vulgaris,6801,TREATMENT_FOR,{}
Syringa vulgaris,7393;7394,TREATMENT_FOR,{}
Syzygium alternifolium,2475,TREATMENT_FOR,{}
Syzygium aqueum,2637;2638,TREATMENT_FOR,{}
Syzygium aqueum,4955,TREATMENT_FOR,{}
Syzygium aqueum,6157,TREATMENT_FOR,{}
Syzygium aromaticum,985,TREATMENT_FOR,{}
Syzygium aromaticum,16089,TREATMENT_FOR,{}
Syzygium aromaticum,1179,TREATMENT_FOR,{}
Syzygium aromaticum,1259;21450,TREATMENT_FOR,{}
Syzygium aromaticum,1372,TREATMENT_FOR,{}
Syzygium aromaticum,8119,TREATMENT_FOR,{}
Syzygium aromaticum,1380,TREATMENT_FOR,{}
Syzygium aromaticum,1412,TREATMENT_FOR,{}
Syzygium aromaticum,1724,TREATMENT_FOR,{}
Syzygium aromaticum,1870,TREATMENT_FOR,{}
Syzygium aromaticum,8967,TREATMENT_FOR,{}
Syzygium aromaticum,1890;13651,TREATMENT_FOR,{}
Syzygium aromaticum,1904,TREATMENT_FOR,{}
Syzygium aromaticum,1965,TREATMENT_FOR,{}
Syzygium aromaticum,2011,TREATMENT_FOR,{}
Syzygium aromaticum,2056,TREATMENT_FOR,{}
Syzygium aromaticum,2057,TREATMENT_FOR,{}
Syzygium aromaticum,2198,TREATMENT_FOR,{}
Syzygium aromaticum,20887,TREATMENT_FOR,{}
Syzygium aromaticum,2267,TREATMENT_FOR,{}
Syzygium aromaticum,2317,TREATMENT_FOR,{}
Syzygium aromaticum,2353,TREATMENT_FOR,{}
Syzygium aromaticum,2405;14032,TREATMENT_FOR,{}
Syzygium aromaticum,2416,TREATMENT_FOR,{}
Syzygium aromaticum,2475,TREATMENT_FOR,{}
Syzygium aromaticum,2479,TREATMENT_FOR,{}
Syzygium aromaticum,2539,TREATMENT_FOR,{}
Syzygium aromaticum,2976,TREATMENT_FOR,{}
Syzygium aromaticum,3068,TREATMENT_FOR,{}
Syzygium aromaticum,3102,TREATMENT_FOR,{}
Syzygium aromaticum,18571,TREATMENT_FOR,{}
Syzygium aromaticum,3263,TREATMENT_FOR,{}
Syzygium aromaticum,3411,TREATMENT_FOR,{}
Syzygium aromaticum,10075,TREATMENT_FOR,{}
Syzygium aromaticum,3469,TREATMENT_FOR,{}
Syzygium aromaticum,3476,TREATMENT_FOR,{}
Syzygium aromaticum,3587,TREATMENT_FOR,{}
Syzygium aromaticum,3773,TREATMENT_FOR,{}
Syzygium aromaticum,4302,TREATMENT_FOR,{}
Syzygium aromaticum,8135,TREATMENT_FOR,{}
Syzygium aromaticum,4306,TREATMENT_FOR,{}
Syzygium aromaticum,11190,TREATMENT_FOR,{}
Syzygium aromaticum,4651,TREATMENT_FOR,{}
Syzygium aromaticum,4822,TREATMENT_FOR,{}
Syzygium aromaticum,4827,TREATMENT_FOR,{}
Syzygium aromaticum,4872,TREATMENT_FOR,{}
Syzygium aromaticum,4914,TREATMENT_FOR,{}
Syzygium aromaticum,4955,TREATMENT_FOR,{}
Syzygium aromaticum,13734,TREATMENT_FOR,{}
Syzygium aromaticum,5318,TREATMENT_FOR,{}
Syzygium aromaticum,5361,TREATMENT_FOR,{}
Syzygium aromaticum,5456,TREATMENT_FOR,{}
Syzygium aromaticum,5486;5488,TREATMENT_FOR,{}
Syzygium aromaticum,5541,TREATMENT_FOR,{}
Syzygium aromaticum,5630,TREATMENT_FOR,{}
Syzygium aromaticum,5644,TREATMENT_FOR,{}
Syzygium aromaticum,5755;17439,TREATMENT_FOR,{}
Syzygium aromaticum,5970,TREATMENT_FOR,{}
Syzygium aromaticum,6013,TREATMENT_FOR,{}
Syzygium aromaticum,6042,TREATMENT_FOR,{}
Syzygium aromaticum,6289,TREATMENT_FOR,{}
Syzygium aromaticum,6406,TREATMENT_FOR,{}
Syzygium aromaticum,15921,TREATMENT_FOR,{}
Syzygium aromaticum,6801,TREATMENT_FOR,{}
Syzygium aromaticum,6968,TREATMENT_FOR,{}
Syzygium aromaticum,7064;19001,TREATMENT_FOR,{}
Syzygium aromaticum,12015,TREATMENT_FOR,{}
Syzygium aromaticum,7104,TREATMENT_FOR,{}
Syzygium aromaticum,7117,TREATMENT_FOR,{}
Syzygium aromaticum,7118,TREATMENT_FOR,{}
Syzygium aromaticum,7327,TREATMENT_FOR,{}
Syzygium aromaticum,7393;7394,TREATMENT_FOR,{}
Syzygium aromaticum,7585,TREATMENT_FOR,{}
Syzygium aromaticum,1584,TREATMENT_FOR,{}
Syzygium aromaticum,13863,TREATMENT_FOR,{}
Syzygium aromaticum,7770,TREATMENT_FOR,{}
Syzygium aromaticum,2000,TREATMENT_FOR,{}
Syzygium aromaticum,7843,TREATMENT_FOR,{}
Syzygium cumini,985,TREATMENT_FOR,{}
Syzygium cumini,16089,TREATMENT_FOR,{}
Syzygium cumini,1179,TREATMENT_FOR,{}
Syzygium cumini,1259;21450,TREATMENT_FOR,{}
Syzygium cumini,1372,TREATMENT_FOR,{}
Syzygium cumini,1380,TREATMENT_FOR,{}
Syzygium cumini,1412,TREATMENT_FOR,{}
Syzygium cumini,1870,TREATMENT_FOR,{}
Syzygium cumini,8967,TREATMENT_FOR,{}
Syzygium cumini,1890;13651,TREATMENT_FOR,{}
Syzygium cumini,1904,TREATMENT_FOR,{}
Syzygium cumini,2056,TREATMENT_FOR,{}
Syzygium cumini,2152,TREATMENT_FOR,{}
Syzygium cumini,2267,TREATMENT_FOR,{}
Syzygium cumini,2317,TREATMENT_FOR,{}
Syzygium cumini,2475,TREATMENT_FOR,{}
Syzygium cumini,2479,TREATMENT_FOR,{}
Syzygium cumini,2637;2638,TREATMENT_FOR,{}
Syzygium cumini,2976,TREATMENT_FOR,{}
Syzygium cumini,3068,TREATMENT_FOR,{}
Syzygium cumini,3469,TREATMENT_FOR,{}
Syzygium cumini,3870,TREATMENT_FOR,{}
Syzygium cumini,4302,TREATMENT_FOR,{}
Syzygium cumini,8135,TREATMENT_FOR,{}
Syzygium cumini,4306,TREATMENT_FOR,{}
Syzygium cumini,4751,TREATMENT_FOR,{}
Syzygium cumini,4872,TREATMENT_FOR,{}
Syzygium cumini,4914,TREATMENT_FOR,{}
Syzygium cumini,4955,TREATMENT_FOR,{}
Syzygium cumini,5235,TREATMENT_FOR,{}
Syzygium cumini,13734,TREATMENT_FOR,{}
Syzygium cumini,5318,TREATMENT_FOR,{}
Syzygium cumini,5361,TREATMENT_FOR,{}
Syzygium cumini,5630,TREATMENT_FOR,{}
Syzygium cumini,5644,TREATMENT_FOR,{}
Syzygium cumini,6013,TREATMENT_FOR,{}
Syzygium cumini,6042,TREATMENT_FOR,{}
Syzygium cumini,6289,TREATMENT_FOR,{}
Syzygium cumini,6406,TREATMENT_FOR,{}
Syzygium cumini,6968,TREATMENT_FOR,{}
Syzygium cumini,7053,TREATMENT_FOR,{}
Syzygium cumini,7104,TREATMENT_FOR,{}
Syzygium cumini,7117,TREATMENT_FOR,{}
Syzygium cumini,7327,TREATMENT_FOR,{}
Syzygium cumini,7393;7394,TREATMENT_FOR,{}
Syzygium cumini,7477,TREATMENT_FOR,{}
Syzygium cumini,1584,TREATMENT_FOR,{}
Syzygium cumini,7770,TREATMENT_FOR,{}
Syzygium cumini,2000,TREATMENT_FOR,{}
Syzygium jambos,985,TREATMENT_FOR,{}
Syzygium jambos,16089,TREATMENT_FOR,{}
Syzygium jambos,1179,TREATMENT_FOR,{}
Syzygium jambos,1259;21450,TREATMENT_FOR,{}
Syzygium jambos,1372,TREATMENT_FOR,{}
Syzygium jambos,8119,TREATMENT_FOR,{}
Syzygium jambos,1412,TREATMENT_FOR,{}
Syzygium jambos,1870,TREATMENT_FOR,{}
Syzygium jambos,8967,TREATMENT_FOR,{}
Syzygium jambos,1890;13651,TREATMENT_FOR,{}
Syzygium jambos,1904,TREATMENT_FOR,{}
Syzygium jambos,2011,TREATMENT_FOR,{}
Syzygium jambos,2317,TREATMENT_FOR,{}
Syzygium jambos,2475,TREATMENT_FOR,{}
Syzygium jambos,2479,TREATMENT_FOR,{}
Syzygium jambos,2637;2638,TREATMENT_FOR,{}
Syzygium jambos,2976,TREATMENT_FOR,{}
Syzygium jambos,8135,TREATMENT_FOR,{}
Syzygium jambos,4306,TREATMENT_FOR,{}
Syzygium jambos,4638,TREATMENT_FOR,{}
Syzygium jambos,4822,TREATMENT_FOR,{}
Syzygium jambos,4872,TREATMENT_FOR,{}
Syzygium jambos,4914,TREATMENT_FOR,{}
Syzygium jambos,4955,TREATMENT_FOR,{}
Syzygium jambos,13734,TREATMENT_FOR,{}
Syzygium jambos,5361,TREATMENT_FOR,{}
Syzygium jambos,5630,TREATMENT_FOR,{}
Syzygium jambos,5644,TREATMENT_FOR,{}
Syzygium jambos,6289,TREATMENT_FOR,{}
Syzygium jambos,6968,TREATMENT_FOR,{}
Syzygium jambos,7117,TREATMENT_FOR,{}
Syzygium jambos,7393;7394,TREATMENT_FOR,{}
Syzygium jambos,1584,TREATMENT_FOR,{}
Syzygium jambos,7770,TREATMENT_FOR,{}
Syzygium jambos,2000,TREATMENT_FOR,{}
Syzygium levinei,1380,TREATMENT_FOR,{}
Syzygium levinei,1412,TREATMENT_FOR,{}
Syzygium levinei,1870,TREATMENT_FOR,{}
Syzygium levinei,2475,TREATMENT_FOR,{}
Syzygium levinei,5318,TREATMENT_FOR,{}
Syzygium levinei,6406,TREATMENT_FOR,{}
Syzygium malaccense,7117,TREATMENT_FOR,{}
Syzygium nervosum,985,TREATMENT_FOR,{}
Syzygium nervosum,16089,TREATMENT_FOR,{}
Syzygium nervosum,1372,TREATMENT_FOR,{}
Syzygium nervosum,8119,TREATMENT_FOR,{}
Syzygium nervosum,1380,TREATMENT_FOR,{}
Syzygium nervosum,1412,TREATMENT_FOR,{}
Syzygium nervosum,1870,TREATMENT_FOR,{}
Syzygium nervosum,1890;13651,TREATMENT_FOR,{}
Syzygium nervosum,1904,TREATMENT_FOR,{}
Syzygium nervosum,2011,TREATMENT_FOR,{}
Syzygium nervosum,2056,TREATMENT_FOR,{}
Syzygium nervosum,20887,TREATMENT_FOR,{}
Syzygium nervosum,2267,TREATMENT_FOR,{}
Syzygium nervosum,2317,TREATMENT_FOR,{}
Syzygium nervosum,2353,TREATMENT_FOR,{}
Syzygium nervosum,2405;14032,TREATMENT_FOR,{}
Syzygium nervosum,2475,TREATMENT_FOR,{}
Syzygium nervosum,3068,TREATMENT_FOR,{}
Syzygium nervosum,18571,TREATMENT_FOR,{}
Syzygium nervosum,3263,TREATMENT_FOR,{}
Syzygium nervosum,3476,TREATMENT_FOR,{}
Syzygium nervosum,3587,TREATMENT_FOR,{}
Syzygium nervosum,3773,TREATMENT_FOR,{}
Syzygium nervosum,4302,TREATMENT_FOR,{}
Syzygium nervosum,8135,TREATMENT_FOR,{}
Syzygium nervosum,4306,TREATMENT_FOR,{}
Syzygium nervosum,4405,TREATMENT_FOR,{}
Syzygium nervosum,4669,TREATMENT_FOR,{}
Syzygium nervosum,4827,TREATMENT_FOR,{}
Syzygium nervosum,4872,TREATMENT_FOR,{}
Syzygium nervosum,4914,TREATMENT_FOR,{}
Syzygium nervosum,5318,TREATMENT_FOR,{}
Syzygium nervosum,5361,TREATMENT_FOR,{}
Syzygium nervosum,5456,TREATMENT_FOR,{}
Syzygium nervosum,5644,TREATMENT_FOR,{}
Syzygium nervosum,5755;17439,TREATMENT_FOR,{}
Syzygium nervosum,5787,TREATMENT_FOR,{}
Syzygium nervosum,6289,TREATMENT_FOR,{}
Syzygium nervosum,6406,TREATMENT_FOR,{}
Syzygium nervosum,6801,TREATMENT_FOR,{}
Syzygium nervosum,6968,TREATMENT_FOR,{}
Syzygium nervosum,7393;7394,TREATMENT_FOR,{}
Syzygium nervosum,1584,TREATMENT_FOR,{}
Syzygium nervosum,7770,TREATMENT_FOR,{}
Syzygium nervosum,7843,TREATMENT_FOR,{}
Syzygium polycephaloides,16089,TREATMENT_FOR,{}
Syzygium polycephaloides,1372,TREATMENT_FOR,{}
Syzygium polycephaloides,8119,TREATMENT_FOR,{}
Syzygium polycephaloides,1380,TREATMENT_FOR,{}
Syzygium polycephaloides,1412,TREATMENT_FOR,{}
Syzygium polycephaloides,5360,TREATMENT_FOR,{}
Syzygium polycephaloides,1870,TREATMENT_FOR,{}
Syzygium polycephaloides,1890;13651,TREATMENT_FOR,{}
Syzygium polycephaloides,1904,TREATMENT_FOR,{}
Syzygium polycephaloides,2056,TREATMENT_FOR,{}
Syzygium polycephaloides,2267,TREATMENT_FOR,{}
Syzygium polycephaloides,2317,TREATMENT_FOR,{}
Syzygium polycephaloides,2353,TREATMENT_FOR,{}
Syzygium polycephaloides,2405;14032,TREATMENT_FOR,{}
Syzygium polycephaloides,2475,TREATMENT_FOR,{}
Syzygium polycephaloides,2976,TREATMENT_FOR,{}
Syzygium polycephaloides,3068,TREATMENT_FOR,{}
Syzygium polycephaloides,18571,TREATMENT_FOR,{}
Syzygium polycephaloides,3263,TREATMENT_FOR,{}
Syzygium polycephaloides,3476,TREATMENT_FOR,{}
Syzygium polycephaloides,4302,TREATMENT_FOR,{}
Syzygium polycephaloides,8135,TREATMENT_FOR,{}
Syzygium polycephaloides,4306,TREATMENT_FOR,{}
Syzygium polycephaloides,4827,TREATMENT_FOR,{}
Syzygium polycephaloides,4872,TREATMENT_FOR,{}
Syzygium polycephaloides,5318,TREATMENT_FOR,{}
Syzygium polycephaloides,5361,TREATMENT_FOR,{}
Syzygium polycephaloides,5456,TREATMENT_FOR,{}
Syzygium polycephaloides,5755;17439,TREATMENT_FOR,{}
Syzygium polycephaloides,5787,TREATMENT_FOR,{}
Syzygium polycephaloides,6289,TREATMENT_FOR,{}
Syzygium polycephaloides,6406,TREATMENT_FOR,{}
Syzygium polycephaloides,6801,TREATMENT_FOR,{}
Syzygium polycephaloides,7064;19001,TREATMENT_FOR,{}
Syzygium polycephaloides,7393;7394,TREATMENT_FOR,{}
Syzygium polycephaloides,13863,TREATMENT_FOR,{}
Syzygium polycephaloides,7843,TREATMENT_FOR,{}
Syzygium samarangense,16089,TREATMENT_FOR,{}
Syzygium samarangense,1380,TREATMENT_FOR,{}
Syzygium samarangense,1412,TREATMENT_FOR,{}
Syzygium samarangense,1870,TREATMENT_FOR,{}
Syzygium samarangense,2056,TREATMENT_FOR,{}
Syzygium samarangense,2637;2638,TREATMENT_FOR,{}
Syzygium samarangense,3476,TREATMENT_FOR,{}
Syzygium samarangense,5361,TREATMENT_FOR,{}
Syzygium samarangense,5755;17439,TREATMENT_FOR,{}
Syzygium samarangense,7393;7394,TREATMENT_FOR,{}
Syzygium zeylanicum,2011,TREATMENT_FOR,{}
Tabebuia avellanedae,985,TREATMENT_FOR,{}
Tabebuia avellanedae,1121,TREATMENT_FOR,{}
Tabebuia avellanedae,1380,TREATMENT_FOR,{}
Tabebuia avellanedae,1412,TREATMENT_FOR,{}
